player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,actual_value,uni_lstm_pred,multi_lstm_pred,encoder_lstm_pred,final_prediction
Sabit Abdulai,2022/23,4,Getafe,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,45,45.0,1,0,0,0,10,7,70.0,2,1,0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.2036,0.0,0.1983,-0.3258,0.1,0.3667,0,2,1,Negative,4000000.0,13646776.0,13362486.743493872,10639202.880910838,3944490.2
Amankwaa Akurugu,2022/23,4,Getafe,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,45,45.0,1,0,0,0,12,8,66.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.4136,0.0827,0.2057,-0.2224,0.0028,0.4148,0,2,1,Negative,,,,,3975691.8
José Antonio Miranda Boacho,2022/23,4,Getafe,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,15,15.0,1,0,0,1,3,1,33.3,1,0,0,0.0,1,0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,4.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,62.5936,0.0887,0.1757,-0.1028,-0.0824,0.4576,1,1,1,Negative,,,,,3977727.2
Laureano Antonio Villa Suárez,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,45,45.0,1,0,0,0,36,27,75.0,2,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.8036,0.0,0.2117,-0.3352,0.0,0.3333,0,2,1,Negative,,,,,3975691.8
Roque Mesa Quevedo,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,124,62.0,1,0,0,4,64,56,87.5,3,4,0,0.0,6,3,5,0.0,0.0,2.9032,0.0,0.0,0.0,5.0806,4.3548,2.7581,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.7907,0.1977,0.118,0.0328,0.0167,0.2167,1,2,0,Neutral,4000000.0,13595764.0,11955732.63064916,7493372.845610086,3944949.0
Enrique Pérez Muñoz,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,34,34.0,1,0,0,1,24,22,91.7,3,0,0,0.0,1,1,1,0.0,0.0,2.6471,0.0,0.0,0.0,2.6471,2.6471,2.1176,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.0901,0.0827,0.151,-0.142,-0.0389,0.1833,0,1,2,Negative,,,,,3975527.0
Fabián Ariel Orellana Valenzuela,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,34,34.0,1,0,0,2,15,12,80.0,2,0,0,0.0,1,1,0,0.0,0.0,5.2941,0.0,0.0,0.0,2.6471,2.6471,3.4412,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.5654,0.1443,0.1443,0.0181,0.1,0.3083,1,2,0,Neutral,,,,,3978127.8
Sergio Guardiola Navarro,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,88,44.0,1,0,0,1,33,20,60.6,1,6,0,0.0,2,3,3,0.0,0.0,1.0227,0.0,0.0,0.0,9.2045,2.0455,1.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.2711,0.0,0.0657,-0.1334,-0.0667,0.2333,0,1,2,Negative,4000000.0,11302784.0,12541397.7554596,11828495.48476583,3945310.5
Jairo Izquierdo González,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,137,68.5,1,0,0,1,33,17,51.5,1,0,0,0.0,1,4,2,0.0,0.0,0.6569,0.0,0.0,0.0,2.6277,0.6569,0.5255,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,61.6419,0.0,0.146,-0.224,0.05,0.1,0,2,1,Negative,,,,,3976058.0
Alberto Perea Correoso,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,155,77.5,1,0,0,2,34,26,76.5,2,3,1,0.3333,8,7,2,0.0,0.0,1.1613,0.0,0.0,0.0,5.8065,4.6452,1.9742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3149,0.0613,0.17,-0.0816,-0.1,0.3593,1,2,0,Negative,,,,,3976068.5
Ander Guevara Lajo,2022/23,4,Real Sociedad,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,145,72.5,1,0,0,0,72,59,81.9,2,8,2,0.25,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.5862,1.2414,0.3724,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.5322,0.0893,0.0833,0.0664,0.1667,0.5167,1,1,1,Positive,,,,,3976052.2
Martín Merquelanz Castellanos,2022/23,4,Real Sociedad,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,32,26,81.2,2,3,0,0.0,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.9636,0.0,0.213,-0.3473,0.0917,0.3315,0,3,0,Negative,,,,,3976051.2
Igor Zubeldia Elorza,2022/23,4,Real Sociedad,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,172,86.0,1,0,0,0,73,65,89.0,3,7,1,0.1429,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.6628,0.5233,0.157,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.3391,0.0613,0.0357,0.0975,0.1361,0.35,1,0,2,Positive,,,,,3976051.2
Andoni Gorosabel Espinosa,2022/23,4,Real Sociedad,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,150,75.0,1,0,0,0,68,53,77.9,2,4,1,0.25,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.4,0.72,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.8536,0.0,0.1583,-0.2669,0.05,0.1,0,2,1,Negative,,,,,3976068.5
Martín Zubimendi Ibáñez,2022/23,4,Real Sociedad,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,161,80.5,1,0,0,1,86,75,87.2,3,4,0,0.0,2,5,1,0.0,0.0,0.559,0.0,0.0,0.0,5.0311,1.118,0.6149,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.486,0.1447,0.0993,0.0858,-0.1639,0.2127,1,1,1,Positive,,,,,3976058.0
Cristian Portugués Manzanera,2022/23,4,Real Sociedad,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,2,123,61.5,1,0,1,0,32,22,68.8,1,2,0,0.0,1,1,1,0.0,0.7317,0.0,0.7317,0.0,1.0,2.1951,0.7317,1.6829,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.9326,0.0,0.0657,-0.1334,-0.0667,0.2333,0,1,2,Negative,,,,,4612554.0
Adnan Januzaj,2022/23,4,Real Sociedad,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,85,42.5,1,0,0,4,26,21,80.8,2,3,0,0.0,6,0,1,0.0,0.0,4.2353,0.0,0.0,0.0,3.1765,6.3529,4.0235,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.6789,0.084,0.199,-0.2611,0.0783,0.6433,1,2,0,Negative,,,,,3978188.8
Jon Bautista Orgilles,2022/23,4,Real Sociedad,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,8,8.0,1,0,0,2,2,2,100.0,3,0,0,0.0,0,0,0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,11.25,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,92.2786,0.0827,0.2197,-0.1876,0.0028,0.4148,0,2,1,Negative,,,,,4000118.8
Modibo Sagnan,2022/23,4,Real Sociedad,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,14,7.0,1,0,0,0,13,13,100.0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.1373,0.1283,-0.1207,-0.0189,0.5739,1,1,1,Negative,,,,,3975501.8
Yann Bodiger,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,11,9,81.8,2,4,1,0.25,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3936,0.0,0.1723,-0.2322,0.05,0.1,0,2,1,Negative,4000000.0,13646776.0,13765087.017117703,11979205.64310622,3944145.2
Rafael Jiménez Jarque,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,18,10,55.6,1,3,0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,62.3086,0.0,0.0,0.0,0.2111,0.4556,0,0,3,Neutral,4000000.0,12785111.0,12772565.166920362,9879754.397842558,3945229.0
Pedro Alcalá Guirado,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,60,60.0,1,0,0,0,4,2,50.0,1,3,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,60.4036,0.108,0.0833,-0.0396,0.1111,0.4056,1,1,1,Neutral,,,,,3976058.0
Augusto Matías Fernández,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,12,12.0,1,0,0,0,1,1,100.0,3,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.0,0.1343,-0.179,-0.025,0.4648,0,2,1,Negative,,,,,3975501.8
Iván Alejo Peralta,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,39,19.5,1,0,0,1,8,3,37.5,1,1,1,1.0,0,0,0,0.0,0.0,2.3077,0.0,0.0,0.0,2.3077,0.0,1.1538,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,58.3844,0.2287,0.1283,0.1341,-0.1439,0.5894,2,1,0,Positive,,,,,3973093.2
Omobolaji Habeeb Adekanye,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,10,10.0,1,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,52.1536,0.0,0.2197,-0.3894,-0.1917,0.2981,0,3,0,Negative,,,,,3994846.5
Íñigo Martínez Berridi,2022/23,4,Athletic Club,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,106,98,92.5,3,8,1,0.125,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.1536,0.0417,0.2147,-0.3117,-0.0194,0.3593,0,3,0,Negative,4000000.0,13646776.0,14296184.119968856,13549368.982901188,3940356.5
Raúl García Escudero,2022/23,4,Athletic Club,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,2,169,84.5,1,0,1,3,61,44,72.1,2,8,1,0.125,1,1,9,0.0,0.5325,1.5976,0.5325,0.0,1.0,4.7929,0.5325,2.0237,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.4338,0.2267,0.132,0.1233,0.3333,0.7,2,1,0,Positive,4800000.0,15025123.0,16935377.729642328,17588802.86459131,4769276.5
Miguel Alfonso Herrero Javaloyas,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,56,56.0,1,0,0,0,31,27,87.1,3,1,0,0.0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,4.8214,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5336,0.1967,0.1793,0.0352,0.2143,0.4726,2,1,0,Neutral,,,,,3976320.8
João Pedro Neves Filipe,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,56,56.0,1,0,0,1,22,18,81.8,2,1,1,1.0,4,0,0,0.0,0.0,1.6071,0.0,0.0,0.0,1.6071,6.4286,2.7321,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.0418,0.0,0.1983,-0.3258,0.1,0.3667,0,2,1,Negative,,,,,3973108.0
Pablo Hervías Ruiz,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,116,58.0,1,0,0,1,73,60,82.2,2,0,0,0.0,2,2,0,0.0,0.0,0.7759,0.0,0.0,0.0,1.5517,1.5517,0.8534,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3438,0.1447,0.0927,0.1278,0.1194,0.246,1,1,1,Positive,,,,,3975397.0
Joaquín Fernández Moreno,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,46,37,80.4,2,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.5236,0.0827,0.239,-0.2392,0.3361,0.7148,0,2,1,Negative,,,,,3977093.0
Óscar Plano Pedreño,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,146,73.0,1,0,0,1,43,41,95.3,3,4,1,0.25,0,4,2,0.0,0.0,0.6164,0.0,0.0,0.0,4.9315,0.0,0.3082,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.4559,0.2273,0.14,0.1724,0.0722,0.5608,1,1,1,Positive,4000000.0,13544281.0,14698678.50716667,13513352.080217218,3940646.5
José Ignacio Martínez García,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,102,79,77.5,2,8,2,0.25,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.8786,0.1713,0.1327,0.1498,0.1754,0.3226,1,0,2,Positive,,,,,3975384.5
Jordi Masip López,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,32,48.5,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,59.9536,0.0,0.154,-0.2868,0.125,0.3833,0,2,1,Negative,,,,,3976051.2
Javier Sánchez de Felipe,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,168,84.0,1,0,0,1,41,33,80.5,2,5,1,0.2,1,7,0,0.0,0.0,0.5357,0.0,0.0,0.0,6.4286,0.5357,0.4286,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.1965,0.1447,0.0927,0.1278,0.1194,0.246,1,1,1,Positive,,,,,3975390.2
Ander Capa Rodríguez,2022/23,4,Athletic Club,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,173,86.5,1,0,0,0,90,73,81.1,2,3,1,0.3333,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3.1214,2.0809,0.6243,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.67,0.0827,0.2107,-0.2228,0.2944,0.6148,0,2,1,Negative,,,,,3976469.0
Unai Simón Mendibil,2022/23,4,Athletic Club,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,52,43,82.7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.2136,0.108,0.2273,-0.2982,0.0367,0.6183,1,2,0,Negative,4000000.0,13646776.0,12975136.853658495,10903252.591719868,3943327.8
Óscar de Marcos Arana,2022/23,4,Athletic Club,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,130,65.0,1,0,0,0,27,18,66.7,1,1,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846,0.6923,0.2077,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.7251,0.1373,0.0357,0.2077,0.025,0.2944,2,0,1,Positive,4000000.0,13646776.0,12508479.856364654,9125366.555686662,3943794.5
Mikel Balenziaga Oruesagasti,2022/23,4,Athletic Club,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,60,60.0,1,0,0,0,44,32,72.7,2,1,0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.2136,0.0,0.194,-0.3947,-0.2967,0.3183,0,2,1,Negative,,,,,3976058.0
Alejandro Berenguer Remiro,2022/23,4,Athletic Club,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,2,50,25.0,1,0,1,2,28,21,75.0,2,1,0,0.0,2,1,0,0.0,1.8,3.6,1.8,0.0,1.0,3.6,3.6,6.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,77.9883,0.108,0.163,-0.1383,-0.1667,0.1833,1,2,0,Negative,,,,,4617757.0
Daniel García Carrillo,2022/23,4,Athletic Club,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,116,58.0,1,0,0,0,89,78,87.6,3,3,0,0.0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,3.1034,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.6836,0.1683,0.1353,-0.0377,0.3083,0.3833,1,2,0,Neutral,,,,,3976608.5
Jon Morcillo Conesa,2022/23,4,Athletic Club,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,11,11.0,1,0,0,0,9,6,66.7,1,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1818,2.4545,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0954,0.0613,0.1153,-0.0012,-0.1417,0.1278,1,1,1,Neutral,,,,,3978360.8
Lucas Pérez Martínez,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,80,80.0,1,0,0,4,31,21,67.7,1,4,0,0.0,1,0,1,0.0,0.0,4.5,0.0,0.0,0.0,4.5,1.125,2.5875,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.5949,0.1257,0.1067,-0.0069,0.3,0.475,1,1,1,Neutral,,,,,3979034.0
Alberto Rodríguez Baró,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,27,23,85.2,3,1,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.9636,0.1507,0.0357,0.3168,0.1917,0.4611,2,0,1,Positive,,,,,3976289.8
Iñigo Córdoba Kerejeta,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,45,45.0,1,0,0,0,16,7,43.8,1,3,0,0.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,1.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,61.2436,0.184,0.0993,0.048,-0.0667,0.2333,2,1,0,Neutral,,,,,3975731.2
Pere Pons Riera,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,19,19.0,1,0,0,0,13,10,76.9,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.4736,0.0827,0.1843,-0.1589,0.2944,0.4833,0,1,2,Negative,,,,,3976242.2
Jens Jønsson,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,93,46.5,1,0,0,0,12,9,75.0,2,2,0,0.0,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,7.7419,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9036,0.0893,0.132,-0.0172,0.3333,0.6667,1,1,1,Neutral,,,,,3976733.5
Luis Alfonso Espino García,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,64,37,57.8,1,12,4,0.3333,4,7,3,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.6436,0.084,0.2027,-0.2364,0.375,0.6583,1,2,0,Negative,,,,,3977093.0
Jeremías Ledesma,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,59,21,35.6,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,56.0836,0.2527,0.0993,0.1991,-0.1639,0.2127,2,1,0,Positive,,,,,3975390.2
Isaac Carcelén Valencia,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,31,20,64.5,1,3,1,0.3333,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,0.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,64.9786,0.0,0.163,-0.2516,-0.1667,0.1833,0,2,1,Negative,,,,,3976051.2
Marcos Mauro López Gutiérrez,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,120,60.0,1,0,0,0,15,11,73.3,2,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.3936,0.1453,0.1063,0.0976,0.2333,0.4528,2,1,0,Positive,,,,,3976320.8
Víctor Laguardia Cisneros,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,135,67.5,1,0,0,0,34,23,67.6,1,2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.6836,0.0,0.0533,-0.0905,-0.0667,0.2333,0,1,2,Negative,4000000.0,13646776.0,13623403.676595235,11641647.019477157,3945462.8
Tomás Pina Isla,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,142,71.0,1,0,0,0,31,23,74.2,2,6,0,0.0,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,6.338,0.6338,0.1901,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9488,0.0,0.179,-0.2742,-0.2333,0.0667,0,2,1,Negative,4000000.0,13646776.0,13777650.989252994,11821625.646470988,3944632.0
Joaquín Navarro Jiménez,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,40,40.0,1,0,0,0,22,15,68.2,1,6,1,0.1667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.8636,0.084,0.17,-0.1754,0.1417,0.3917,1,2,0,Negative,,,,,3975720.8
Fernando Pacheco Flores,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,52,40,76.9,2,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.4736,0.0,0.2037,-0.3667,-0.125,0.4148,0,3,0,Negative,,,,,3976051.2
