player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,performance_index,injury_impact,overall_sentiment,popularity_index,xgb_pred,lstm_pred,final_pred
Marco Asensio Willemsen,2023/24,5,Real Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,111,55.5,1,0,0,0,43,34,79.1,2,2,1,0.5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0541,0.8108,0.2432,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,69.4985,0.0,0.1527,-0.266,-0.2333,0.0667,0,2,1,Negative,0.0810666666666666,0.0,-0.24965,0,8365723.0,3977853.785181197,5733001.521108718
Mariano DÃÂ­az MejÃÂ­a,2023/24,5,Real Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,19,19.0,1,0,0,0,5,1,20.0,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.7368,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,51.4036,0.1497,0.2057,-0.1778,0.2722,0.4278,1,2,0,Negative,0.0,0.0,0.0471999999999999,0,11085118.0,3779614.9962027143,6701816.497721629
Francisco RomÃÂ¡n AlarcÃÂ³n SuÃÂ¡rez,2023/24,5,Real Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,19,19.0,1,0,0,2,4,3,75.0,2,0,0,0.0,2,2,2,0.0,0.0,9.4737,0.0,0.0,0.0,9.4737,9.4737,7.5789,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,79.272,0.076,0.0,0.1102,0.1,0.4,1,0,2,Positive,2.5263,0.0,0.1051,0,9458599.0,4034540.833646829,6204164.250188097
Marcelo Vieira da Silva JÃÂºnior,2023/24,5,Real Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,19,19.0,1,0,0,1,6,4,66.7,1,1,0,0.0,0,0,0,0.0,0.0,4.7368,0.0,0.0,0.0,4.7368,0.0,2.3684,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,68.9662,0.1177,0.1067,-0.0307,0.1056,0.2944,1,1,1,Neutral,0.7894666666666666,0.0,0.03745,0,7092485.5,3793371.1058331016,5113016.913499861
Roger MartÃÂ­ Salvador,2023/24,5,Levante UD,Midfielder,3,29,4800000,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,2,140,70.0,1,0,1,1,38,27,71.1,2,2,0,0.0,2,2,3,0.0,0.6429,0.6429,0.6429,0.0,1.0,2.5714,1.2857,1.9929,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,70.0875,0.0,0.2117,-0.3352,0.0,0.3333,0,2,1,Negative,0.8785999999999999,0.0,-0.1676,0,52898232.0,4793664.150468233,24035492.49028094
Nikola VukÃ_x008d_eviÃ_x0087_,2023/24,5,Levante UD,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,67,67.0,1,0,0,0,21,20,95.2,3,0,0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.3433,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,73.9636,0.16,0.1283,-0.0171,-0.0467,0.61,2,1,0,Neutral,0.0,0.0,-0.0319,0,10056540.0,4119727.448724019,6494452.469234411
Jorge AndÃÂºjar Moreno,2023/24,5,Levante UD,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,82,41.0,1,0,0,3,35,30,85.7,3,6,0,0.0,2,3,2,0.0,0.0,3.2927,0.0,0.0,0.0,9.878,2.1951,2.3049,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,74.5709,0.0613,0.089,0.007,-0.1417,0.1278,1,1,1,Neutral,0.7683,0.0,-0.06735,0,7501637.5,4164658.282429276,5499449.969457565
Sergio Postigo Redondo,2023/24,5,Levante UD,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,45,38,84.4,2,1,0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,70.7236,0.1727,0.0473,0.2924,0.231,0.4976,2,0,1,Positive,0.0,0.0,0.2617,0,10065218.0,4238778.724008276,6569354.484404966
RÃÂºben Miguel Nunes Vezo,2023/24,5,Levante UD,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,90,78,86.7,3,2,0,0.0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,71.4136,0.1727,0.1757,0.0312,0.001,0.5826,2,1,0,Neutral,0.0,0.0,0.0161,0,8513300.0,4176755.94426418,5911373.566558508
Joseph Aidoo,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,45,45.0,1,0,0,0,24,19,79.2,2,1,0,0.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,70.0636,0.0,0.146,-0.224,0.05,0.1,0,2,1,Negative,0.1999999999999999,0.0,-0.087,0,7678374.5,3962836.442592765,5449051.615555659
Renato Fabrizio Tapia Cortijo,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,74,74.0,1,0,0,0,29,26,89.7,3,2,1,0.5,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,3.6486,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,72.3136,0.131,0.1067,0.0785,0.2722,0.4611,1,1,1,Positive,0.0,0.0,0.17535,0,11290870.0,3844612.133188225,6823115.279912935
Emre Mor,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,59,59.0,1,0,0,0,14,12,85.7,3,3,0,0.0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,4.5763,4.5763,1.3729,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,73.1729,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,0.4576333333333333,0.0,0.0456,0,11085118.0,3812334.6078849663,6721448.26473098
JosÃÂ© Manuel FontÃÂ¡n MondragÃÂ³n,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,31,31.0,1,0,0,1,18,13,72.2,2,1,0,0.0,0,0,0,0.0,0.0,2.9032,0.0,0.0,0.0,2.9032,0.0,1.4516,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,69.241,0.0,0.199,-0.3951,-0.005,0.5183,0,2,1,Negative,0.4838666666666666,0.0,-0.20005,0,19329170.0,4142571.252092744,10217210.751255646
Jeison FabiÃÂ¡n Murillo CerÃÂ³n,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,42,36,85.7,3,3,0,0.0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,71.5636,0.1967,0.1467,0.0962,-0.019,0.206,2,1,0,Positive,0.0999999999999999,0.0,0.0385999999999999,0,7947624.0,4209924.429513583,5705004.407708149
Gabriel Veiga Novas,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,59,59.0,1,0,0,0,13,11,84.6,2,0,0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,71.4701,0.0417,0.241,-0.3199,-0.0194,0.3593,0,3,0,Negative,0.1525333333333333,0.0,-0.16965,0,7770054.5,4198336.173192962,5627023.453915777
Hugo Mallo Novegil,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,66,48,72.7,2,2,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,67.6636,0.1447,0.132,0.0248,0.0694,0.4794,1,1,1,Neutral,0.0999999999999999,0.0,0.0471,0,11085118.0,4181680.7870265134,6943055.972215908
Lucas RenÃÂ© Olaza Catrofe,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,2,71,47,66.2,1,2,0,0.0,4,3,2,0.0,0.0,1.0,0.0,0.0,0.0,2.5,2.0,1.1,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,66.9136,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,0.3666666666666667,0.0,0.0456,0,11085118.0,3768863.300334568,6695365.4802007405
MickaÃÂ«l Malsa,2023/24,5,Levante UD,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,120,60.0,1,0,0,1,65,57,87.7,3,6,1,0.1667,1,7,3,0.0,0.0,0.75,0.0,0.0,0.0,9.75,0.75,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,72.6136,0.131,0.1067,0.0785,0.2722,0.4611,1,1,1,Positive,0.1999999999999999,0.0,0.17535,0,11290870.0,4127003.454795826,6992550.072877496
Carlos Clerc MartÃÂ­nez,2023/24,5,Levante UD,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,35,29,82.9,2,4,1,0.25,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,70.7236,0.1967,0.1793,0.0352,0.2143,0.4726,2,1,0,Neutral,0.0999999999999999,0.0,0.12475,0,13557895.0,4213538.915819552,7951281.34949173
Nemanja Radoja,2023/24,5,Levante UD,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,23,23.0,1,0,0,0,9,9,100.0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,75.4036,0.1373,0.1283,-0.1207,-0.0189,0.5739,1,1,1,Negative,0.0,0.0,-0.0698,0,10289977.0,4233214.637977318,6655919.532786391
RaphaÃÂ«l Varane,2023/24,5,Real Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,2,59,54,91.5,3,0,0,0.0,0,2,1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,74.3536,0.0603,0.118,-0.1077,0.0167,0.1833,0,2,1,Negative,0.3333333333333333,0.0,-0.0455,0,8612009.0,3625761.843289842,5620260.855973905
Rodrygo Silva de Goes,2023/24,5,Real Madrid,Midfielder,3,29,4800000,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,1,9,9.0,1,0,1,0,8,7,87.5,3,0,0,0.0,0,1,0,0.0,10.0,0.0,10.0,0.0,1.0,10.0,0.0,20.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,102.0183,0.0,0.1977,-0.37,0.0,0.3333,0,2,1,Negative,10.0,0.0,-0.185,0,6685592.0,4769906.735905714,5536180.791543428
Sergio GÃÂ³mez MartÃÂ­n,2023/24,5,Huesca,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,102,51.0,1,0,0,0,42,31,73.8,2,2,1,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765,1.7647,0.5294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,68.3377,0.233,0.112,0.2752,0.3143,0.4476,2,1,0,Positive,0.1764666666666666,0.0,0.29475,0,9714745.0,3971483.8932310096,6268788.3359386055
Ã_x0093_liver Torres MuÃÂ±oz,2023/24,5,Sevilla,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,35,17.5,1,0,0,0,27,22,81.5,2,1,0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,5.1429,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,69.8536,0.084,0.0657,0.0005,0.0167,0.3583,1,1,1,Neutral,0.0,0.0,0.0086,0,8186885.0,4169974.058204138,5776738.434922483
Juan Camilo HernÃÂ¡ndez SuÃÂ¡rez,2023/24,5,Getafe,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,88,88.0,1,0,0,2,19,15,78.9,2,6,1,0.1667,2,1,1,0.0,0.0,2.0455,0.0,0.0,0.0,7.1591,2.0455,1.6364,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,71.5282,0.076,0.132,-0.1263,0.1667,0.5,1,1,1,Negative,0.5454666666666667,0.0,0.0201999999999999,0,8426375.0,4263099.340679442,5928409.604407664
Allan Romeo Nyom,2023/24,5,Getafe,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,21,8,38.1,1,6,1,0.1667,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,56.8336,0.108,0.154,-0.1734,0.125,0.3833,1,2,0,Negative,0.0,0.0,-0.0242,0,10056540.0,4085933.852630558,6474176.311578335
Marcos Llorente Moreno,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,162,81.0,1,0,0,2,72,59,81.9,2,7,0,0.0,3,2,5,0.0,0.0,1.1111,0.0,0.0,0.0,5.0,1.6667,1.0556,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,71.5569,0.0,0.0,0.0,0.2111,0.4556,0,0,3,Neutral,0.3518666666666667,0.0,0.10555,0,9458599.0,3937569.776453325,6145981.615871995
JoÃÂ£o FÃÂ©lix Sequeira,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,107,53.5,1,0,0,1,58,54,93.1,3,5,2,0.4,5,2,2,0.0,0.0,0.8411,0.0,0.0,0.0,5.8879,4.2056,1.6822,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,75.857,0.0,0.165,-0.309,-0.2333,0.0667,0,2,1,Negative,0.5607333333333333,0.0,-0.27115,0,7932225.0,4389826.767091248,5806786.060254749
SaÃÂºl Ã_x0091_ÃÂ­guez Esclapez,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,144,72.0,1,0,0,4,83,73,88.0,3,3,1,0.3333,1,3,5,0.0,0.0,2.5,0.0,0.0,0.0,3.75,0.625,1.4375,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,73.9599,0.206,0.0357,0.3588,-0.0722,0.2738,2,0,1,Positive,0.4791666666666667,0.0,0.1433,0,8478586.0,4109600.7513764654,5857194.950825879
Kieran Trippier,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,130,106,81.5,2,4,0,0.0,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,70.3036,0.2873,0.083,0.3964,0.0726,0.3004,3,0,0,Positive,0.0999999999999999,0.0,0.2345,0,8760218.0,3860857.089728128,5820601.503836877
Jorge ResurrecciÃÂ³n Merodio,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,141,124,87.9,3,7,3,0.4286,2,7,8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,72.2236,0.0,0.2273,-0.4115,0.0367,0.6183,0,2,1,Negative,0.0999999999999999,0.0,-0.1873999999999999,0,8454741.0,4031342.8519194624,5800702.211151677
Mario Hermoso Canseco,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,123,104,84.6,2,9,2,0.2222,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,71.2336,0.1453,0.1153,0.1328,-0.0583,0.2528,2,1,0,Positive,0.0999999999999999,0.0,0.03725,0,7421750.5,4136642.910133724,5450685.996080235
JosÃÂ© MarÃÂ­a GimÃÂ©nez de Vargas,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,35,32,91.4,3,1,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,72.8236,0.15,0.083,0.2559,0.0726,0.2671,2,0,1,Positive,0.0,0.0,0.16425,0,6661047.5,3822368.7622362687,4957840.257341761
Jan Oblak,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,50,30,60.0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,63.4036,0.108,0.199,-0.2817,-0.005,0.5183,1,2,0,Negative,0.0,0.0,-0.14335,0,8141675.0,3769820.4493207135,5518562.269592429
Stefan SaviÃ_x0087_,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,102,89,87.3,3,6,2,0.3333,0,9,2,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,71.5936,0.1987,0.1347,0.0877,0.1917,0.4611,2,1,0,Positive,0.0,0.0,0.1397,0,8449106.0,3920066.0927312495,5731682.15563875
Diego da Silva Costa,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,18,18.0,1,0,0,0,20,15,75.0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,67.9036,0.084,0.1367,-0.1094,-0.0833,0.3083,1,2,0,Negative,0.0,0.0,-0.0963499999999999,0,7942917.5,3774116.629803869,5441636.977882322
Geoffrey Kondogbia,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,25,12.5,1,0,0,0,13,12,92.3,3,2,1,0.5,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,73.0936,0.0603,0.1193,-0.0976,0.3361,0.637,0,2,1,Negative,0.0,0.0,0.11925,0,9260572.0,4307656.50583677,6288822.653502062
Thomas Lemar,2023/24,5,AtlÃÂ©tico Madrid,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,19,9.5,1,0,0,1,12,10,83.3,2,1,1,1.0,1,0,0,0.0,0.0,4.7368,0.0,0.0,0.0,4.7368,4.7368,3.7895,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,76.0778,0.084,0.2027,-0.2364,0.375,0.6583,1,2,0,Negative,1.2631666666666663,0.0,0.0693,0,8549794.0,4269958.138152995,5981892.6328917965
Manuel Agudo DurÃÂ¡n,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,99,49.5,1,0,0,4,41,32,78.0,2,4,1,0.25,4,1,4,0.0,0.0,3.6364,0.0,0.0,0.0,4.5455,3.6364,2.9091,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,73.1672,0.076,0.1473,-0.1037,0.2583,0.4981,1,2,0,Negative,0.9697,0.0,0.0772999999999999,0,8591544.0,3786692.28383818,5708633.120302908
NÃÂ©stor Alejandro AraÃÂºjo Razo,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,149,74.5,1,0,0,1,74,70,94.6,3,4,0,0.0,0,2,2,0.0,0.0,0.604,0.0,0.0,0.0,3.6242,0.0,0.302,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,74.2366,0.226,0.1757,0.0377,-0.0824,0.491,2,1,0,Neutral,0.1006666666666666,0.0,-0.02235,0,10056540.0,4177669.146501904,6529217.487901142
IvÃÂ¡n Villar MartÃÂ­nez,2023/24,5,Celta Vigo,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,49,74.2,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,67.6636,0.0417,0.1773,-0.2747,0.2306,0.3278,0,2,1,Negative,0.0,0.0,-0.02205,0,9127567.0,4370456.042074069,6273300.375244441
Samuel Yves Umtiti,2023/24,5,Barcelona,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,11,512,46.5455,1,0,0,2,449,428,95.3,3,14,0,0.0,1,10,11,0.0,0.0,0.3516,0.0,0.0,0.0,4.2188,0.1758,0.2285,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,74.3364,0.1907,0.156,-0.0291,0.2528,0.3833,1,1,1,Neutral,0.0761666666666666,0.0,0.11185,0,12147779.0,4043538.615899209,7285234.669539525
Antonio Latorre Grueso,2023/24,5,Valencia,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,63,63.0,1,0,0,0,31,24,77.4,2,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,4.2857,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,68.6236,0.234,0.083,0.3899,0.156,0.3921,3,0,0,Positive,0.0,0.0,0.27295,0,16174076.0,3651959.714529638,8660806.328717783
Kevin Gameiro,2023/24,5,Valencia,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,12,12.0,1,0,0,1,7,6,85.7,3,0,0,0.0,0,0,0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,3.75,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,76.7386,0.0613,0.1013,-0.036,-0.1417,0.1278,1,1,1,Neutral,1.25,0.0,-0.08885,0,15897298.0,3709541.831974897,8584644.599184938
Christian Gabriel Oliva GimÃÂ©nez,2023/24,5,Valencia,Midfielder,3,29,4800000,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,1,12,12.0,1,0,1,1,9,7,77.8,2,1,0,0.0,0,0,0,0.0,7.5,7.5,7.5,0.0,1.0,7.5,0.0,18.75,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,97.2333,0.0,0.2247,-0.3898,0.0278,0.2877,0,3,0,Negative,8.75,0.0,-0.181,0,6756257.0,5077593.935671822,5749059.111403093
Daniel Escriche Romero,2023/24,5,Huesca,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,59,59.0,1,0,0,0,23,17,73.9,2,5,1,0.2,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,9.1525,6.1017,1.8305,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,70.3194,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,0.6101666666666666,0.0,0.0456,0,11085118.0,3643266.620692717,6620007.47241563
UroÃÂ¡ RaÃ_x008d_iÃ_x0087_,2023/24,5,Valencia,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,168,84.0,1,0,0,3,52,41,78.8,2,4,1,0.25,1,1,7,0.0,0.0,1.6071,0.0,0.0,0.0,2.6786,0.5357,0.9643,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,70.49,0.233,0.112,0.2752,0.3143,0.4476,2,1,0,Positive,0.3214333333333333,0.0,0.29475,0,9714745.0,4095024.5402567866,6342912.724154072
Daniel Wass,2023/24,5,Valencia,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,88,69,78.4,2,6,0,0.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,68.9236,0.0893,0.183,-0.1223,0.0783,0.8831,1,2,0,Negative,0.0,0.0,-0.022,0,9127567.0,3656808.394678167,5845111.7868069
GonÃÂ§alo Manuel Ganchinho Guedes,2023/24,5,Valencia,Midfielder,3,29,4000000,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,176,88.0,1,0,0,3,69,50,72.5,2,5,0,0.0,7,1,3,0.0,0.0,1.5341,0.0,0.0,0.0,3.0682,3.5795,1.8409,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0,69.915,0.0,0.179,-0.2742,-0.2333,0.0667,0,2,1,Negative,0.6136333333333334,0.0,-0.25375,0,7696284.0,4072601.871975018,5522074.873185011
