player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,lstm_pred
Mateusz Rodriguez,2023/24,5,Rangers,Defender,2,29,3075479.0,14.939,1,original,841,0.8187,Experienced,1,0,0,0,1,85,85.0,1,0,0,8,368,262,71.2,2,77,35,0.4545,128,28,9,0.0,0.0,8.4706,0.0,0.0,0.0,111.1765,135.5294,44.8941,3,113,10,Foot injury,339,0.0909,0.6,1,1,2282,1,0,2282.0,2282.0,237.1337,0.0827,0.165,-0.1073,-0.0389,0.1833,0,1,2,Negative,9069164.596636252
Mateusz Sousa,2022/23,4,Napoli,Defender,2,28,16935656.0,16.6449,2,original,784,0.8607,Experienced,1,0,0,0,14,742,53.0,1,5,4,30,571,346,60.6,1,90,46,0.5111,180,58,54,0.6065,0.4852,3.6388,1.0916,0.1667,0.8,17.9515,21.8329,11.159,3,65,8,Abdominal problems,195,0.6364,0.75,1,1,2705,0,1,2705.0,2705.0,209.1402,0.108,0.179,-0.1609,-0.2333,0.0667,1,2,0,Negative,17156883.004729066
Mateusz Sousa,2023/24,5,Napoli,Defender,2,29,16935656.0,16.6449,2,original,841,0.8187,Experienced,1,0,0,0,14,742,53.0,1,5,4,30,571,346,60.6,1,90,46,0.5111,180,58,54,0.6065,0.4852,3.6388,1.0916,0.1667,0.8,17.9515,21.8329,11.159,3,65,8,Abdominal problems,195,0.6364,0.6,1,1,2705,0,1,2705.0,2705.0,210.6402,0.1447,0.0,0.2613,0.0028,0.3794,1,0,2,Positive,18929823.41441608
Mateusz Vlahovic,2022/23,4,Roma,Forward,4,28,30889038.0,17.2459,3,original,784,0.8607,Experienced,0,1,0,0,37,2442,66.0,2,17,7,78,2942,1844,62.7,1,96,60,0.625,124,14,37,0.6265,0.258,2.8747,0.8845,0.2179,0.4118,4.0541,4.57,5.2039,0,0,0,,0,1.0,0.0,0,2,4710,0,0,2355.0,4710.0,311.6077,0.076,0.0993,-0.0654,-0.0667,0.2333,1,1,1,Negative,36224793.76162008
Mateusz Vlahovic,2023/24,5,Roma,Forward,4,29,30889038.0,17.2459,3,original,841,0.8187,Experienced,0,1,0,0,37,2442,66.0,2,17,7,78,2942,1844,62.7,1,96,60,0.625,124,14,37,0.6265,0.258,2.8747,0.8845,0.2179,0.4118,4.0541,4.57,5.2039,0,0,0,,0,1.0,0.0,0,2,4710,0,0,2355.0,4710.0,311.6077,0.22,0.0853,0.1319,0.2389,0.4389,1,0,2,Positive,35987177.319126494
Matheus Brown,2022/23,4,Sporting CP,Defender,2,28,27066114.0,17.1138,2,original,784,0.8607,Experienced,1,0,0,0,8,552,69.0,1,0,3,8,1282,828,64.6,1,79,58,0.7342,1,42,29,0.0,0.4891,1.3043,0.4891,0.0,3.0,19.7283,0.163,1.6793,1,51,6,Concussion,51,0.5714,0.25,1,2,3687,0,0,1843.5,3687.0,250.8338,0.1973,0.1283,0.0714,0.0367,0.6517,2,1,0,Positive,32946517.15083878
Matheus Brown,2023/24,5,Sporting CP,Defender,2,29,27066114.0,17.1138,2,original,841,0.8187,Experienced,1,0,0,0,8,552,69.0,1,0,3,8,1282,828,64.6,1,79,58,0.7342,1,42,29,0.0,0.4891,1.3043,0.4891,0.0,3.0,19.7283,0.163,1.6793,1,51,6,Concussion,51,0.5714,0.2,1,2,3687,0,0,1843.5,3687.0,251.3338,0.0827,0.1843,-0.1589,0.2944,0.4833,0,1,2,Negative,32113019.369052175
Matheus Garcia,2022/23,4,Manchester City,Forward,4,28,100916303.0,18.4298,4,original,784,0.8607,Experienced,0,1,0,0,14,1106,79.0,2,11,6,89,829,504,60.8,1,96,51,0.5312,22,9,3,0.8951,0.4882,7.2423,1.3834,0.1236,0.5455,8.5443,1.7902,7.8201,2,89,6,Abdominal problems,178,0.7,0.5,1,4,10297,1,1,2574.25,10297.0,590.1797,0.0,0.0902,-0.1604,-0.0188,0.3486,0,2,2,Negative,102007385.84806809
Matheus Garcia,2023/24,5,Manchester City,Forward,4,29,100916303.0,18.4298,4,original,841,0.8187,Experienced,0,1,0,0,14,1106,79.0,2,11,6,89,829,504,60.8,1,96,51,0.5312,22,9,3,0.8951,0.4882,7.2423,1.3834,0.1236,0.5455,8.5443,1.7902,7.8201,2,89,6,Abdominal problems,178,0.7,0.4,1,4,10297,1,1,2574.25,10297.0,591.1797,0.0,0.1488,-0.2444,0.075,0.275,0,2,2,Negative,102340248.95639172
Matheus Milinkovic,2022/23,4,AC Milan,Midfielder,3,28,32445560.0,17.2951,3,original,784,0.8607,Experienced,0,0,0,1,31,1891,61.0,2,4,13,16,2038,1495,73.4,2,45,35,0.7778,174,5,6,0.1904,0.6187,0.7615,0.8091,0.25,3.25,2.3797,8.2813,4.6737,3,83,9,Achilles tendon injury,249,0.775,0.75,1,5,6631,4,0,1326.2,6631.0,401.5457,0.182,0.0975,0.1851,0.1792,0.3306,4,2,0,Positive,31239372.375524897
Matheus Milinkovic,2023/24,5,AC Milan,Midfielder,3,29,32445560.0,17.2951,3,original,841,0.8187,Experienced,0,0,0,1,31,1891,61.0,2,4,13,16,2038,1495,73.4,2,45,35,0.7778,174,5,6,0.1904,0.6187,0.7615,0.8091,0.25,3.25,2.3797,8.2813,4.6737,3,83,9,Achilles tendon injury,249,0.775,0.6,1,5,6631,4,0,1326.2,6631.0,403.0457,0.2023,0.09,0.2848,0.3685,0.4151,3,0,3,Positive,29167722.706788737
Matheus Ricci,2022/23,4,Nice,Forward,4,28,50672780.0,17.7409,3,original,784,0.8607,Experienced,0,1,0,0,27,2187,81.0,2,14,2,72,531,409,77.1,2,85,67,0.7882,80,7,0,0.5761,0.0823,2.963,0.6584,0.1944,0.1429,3.786,3.2922,4.3621,1,19,3,Back injury,19,0.9,0.25,1,2,3455,2,0,1727.5,3455.0,249.905,0.1705,0.105,0.1293,0.2625,0.5873,1,1,2,Positive,55245647.13028685
Matheus Ricci,2023/24,5,Nice,Forward,4,29,50672780.0,17.7409,3,original,841,0.8187,Experienced,0,1,0,0,27,2187,81.0,2,14,2,72,531,409,77.1,2,85,67,0.7882,80,7,0,0.5761,0.0823,2.963,0.6584,0.1944,0.1429,3.786,3.2922,4.3621,1,19,3,Back injury,19,0.9,0.2,1,2,3455,2,0,1727.5,3455.0,250.405,0.1895,0.1367,0.0536,0.1771,0.472,2,2,0,Positive,54983497.89826202
Matheus Savic,2022/23,4,Monaco,Midfielder,3,28,30046631.0,17.2183,3,original,784,0.8607,Experienced,0,0,0,1,26,2288,88.0,2,6,11,42,2646,1825,69.0,1,17,10,0.5882,13,42,59,0.236,0.4327,1.6521,0.6687,0.1429,1.8333,2.3208,0.5114,2.5529,0,0,0,,0,1.0,0.0,0,2,8084,2,0,4042.0,8084.0,478.1658,0.1475,0.1718,-0.0599,-0.0618,0.3432,2,2,0,Negative,30710487.933851887
Matheus Savic,2023/24,5,Monaco,Midfielder,3,29,30046631.0,17.2183,3,original,841,0.8187,Experienced,0,0,0,1,26,2288,88.0,2,6,11,42,2646,1825,69.0,1,17,10,0.5882,13,42,59,0.236,0.4327,1.6521,0.6687,0.1429,1.8333,2.3208,0.5114,2.5529,0,0,0,,0,1.0,0.0,0,2,8084,2,0,4042.0,8084.0,478.1658,0.1085,0.1145,-0.0035,-0.1229,0.1595,1,2,1,Neutral,31688538.94343162
Matheus Sorensen,2022/23,4,Monaco,Defender,2,28,63019080.0,17.9589,4,original,784,0.8607,Experienced,1,0,0,0,34,2006,59.0,2,5,16,23,852,635,74.6,2,73,40,0.5479,89,28,56,0.2243,0.7178,1.0319,0.9422,0.2174,3.2,4.5314,3.993,3.8225,2,95,5,Ankle sprain,190,0.8718,0.5,1,3,5685,2,1,1895.0,5685.0,357.6407,0.2622,0.0895,0.3188,0.1479,0.5302,2,2,0,Positive,61231063.574939705
Matheus Sorensen,2023/24,5,Monaco,Defender,2,29,63019080.0,17.9589,4,original,841,0.8187,Experienced,1,0,0,0,34,2006,59.0,2,5,16,23,852,635,74.6,2,73,40,0.5479,89,28,56,0.2243,0.7178,1.0319,0.9422,0.2174,3.2,4.5314,3.993,3.8225,2,95,5,Ankle sprain,190,0.8718,0.4,1,3,5685,2,1,1895.0,5685.0,358.6407,0.0,0.2645,-0.4693,0.2775,0.7874,0,4,0,Negative,62055940.74114612
Mathias Costa,2022/23,4,Sevilla,Defender,2,28,71407811.0,18.0839,4,original,784,0.8607,Experienced,1,0,0,0,9,693,77.0,1,4,1,41,1506,1207,80.2,2,103,68,0.6602,82,30,19,0.5195,0.1299,5.3247,0.6494,0.0976,0.25,17.2727,10.6494,7.6753,0,0,0,,0,1.0,0.0,0,1,3445,0,0,3445.0,3445.0,258.9908,0.0603,0.118,-0.1077,0.0167,0.1833,0,2,1,Negative,73435182.51704052
Mathias Costa,2023/24,5,Sevilla,Defender,2,29,71407811.0,18.0839,4,original,841,0.8187,Experienced,1,0,0,0,9,693,77.0,1,4,1,41,1506,1207,80.2,2,103,68,0.6602,82,30,19,0.5195,0.1299,5.3247,0.6494,0.0976,0.25,17.2727,10.6494,7.6753,0,0,0,,0,1.0,0.0,0,1,3445,0,0,3445.0,3445.0,258.9908,0.1667,0.0853,0.1254,0.3222,0.5306,1,0,2,Positive,74229798.07294258
Mathias Lopez,2022/23,4,Liverpool,Defender,2,28,111378357.0,18.5284,4,original,784,0.8607,Experienced,1,0,0,0,6,378,63.0,1,2,3,11,741,648,87.5,3,117,92,0.7863,135,64,58,0.4762,0.7143,2.619,1.1905,0.1818,1.5,43.0952,32.1429,13.8095,1,11,2,Shoulder injury,11,0.75,0.25,1,3,8670,3,0,2890.0,8670.0,528.7712,0.1324,0.1034,0.0836,0.1717,0.2476,2,2,1,Positive,114117090.61072272
Mathias Lopez,2023/24,5,Liverpool,Defender,2,29,111378357.0,18.5284,4,original,841,0.8187,Experienced,1,0,0,0,6,378,63.0,1,2,3,11,741,648,87.5,3,117,92,0.7863,135,64,58,0.4762,0.7143,2.619,1.1905,0.1818,1.5,43.0952,32.1429,13.8095,1,11,2,Shoulder injury,11,0.75,0.2,1,3,8670,3,0,2890.0,8670.0,529.2712,0.123,0.129,0.007,0.2267,0.3176,1,3,1,Neutral,114418655.15201825
Mathias Schulz,2022/23,4,Nice,Defender,2,28,29444794.0,17.198,2,original,784,0.8607,Experienced,1,0,0,0,14,1106,79.0,2,3,3,29,1259,997,79.2,2,84,58,0.6905,36,2,24,0.2441,0.2441,2.3599,0.4882,0.1034,1.0,6.9982,2.9295,3.2794,0,0,0,,0,1.0,0.0,0,5,12051,4,1,2410.2,12051.0,680.6251,0.1263,0.0823,0.0455,0.3069,0.4508,2,2,2,Neutral,24283463.02135626
Mathias Schulz,2023/24,5,Nice,Defender,2,29,29444794.0,17.198,2,original,841,0.8187,Experienced,1,0,0,0,14,1106,79.0,2,3,3,29,1259,997,79.2,2,84,58,0.6905,36,2,24,0.2441,0.2441,2.3599,0.4882,0.1034,1.0,6.9982,2.9295,3.2794,0,0,0,,0,1.0,0.0,0,5,12051,4,1,2410.2,12051.0,680.6251,0.038,0.1092,-0.1446,0.1056,0.2278,1,3,2,Negative,25329379.92750055
Mathias Sorensen,2022/23,4,Real Sociedad,Defender,2,28,85713705.0,18.2665,4,original,784,0.8607,Experienced,1,0,0,0,29,2233,77.0,2,0,12,8,831,554,66.7,1,66,45,0.6818,134,39,49,0.0,0.4837,0.3224,0.4837,0.0,12.0,4.232,5.4008,2.7488,0,0,0,,0,1.0,0.0,0,2,1817,2,0,908.5,1817.0,166.5162,0.0,0.2035,-0.3286,0.2875,0.3986,0,4,0,Negative,87726447.05863664
Mathias Sorensen,2023/24,5,Real Sociedad,Defender,2,29,85713705.0,18.2665,4,original,841,0.8187,Experienced,1,0,0,0,29,2233,77.0,2,0,12,8,831,554,66.7,1,66,45,0.6818,134,39,49,0.0,0.4837,0.3224,0.4837,0.0,12.0,4.232,5.4008,2.7488,0,0,0,,0,1.0,0.0,0,2,1817,2,0,908.5,1817.0,166.5162,0.1085,0.1222,0.0073,-0.0729,0.247,1,2,1,Neutral,87791994.40759704
Mathias Thomas,2022/23,4,Monaco,Midfielder,3,28,23748236.0,16.983,2,original,784,0.8607,Experienced,0,0,0,1,17,1156,68.0,2,2,7,7,549,347,63.3,1,17,11,0.6471,95,16,35,0.1557,0.545,0.545,0.7007,0.2857,3.5,2.5692,7.3962,4.0484,2,45,4,Ankle sprain,90,0.8095,0.5,1,3,7722,2,0,2574.0,7722.0,454.1763,0.0978,0.1555,-0.0547,0.1149,0.2003,1,2,1,Negative,25243914.976680804
Mathias Thomas,2023/24,5,Monaco,Midfielder,3,29,23748236.0,16.983,2,original,841,0.8187,Experienced,0,0,0,1,17,1156,68.0,2,2,7,7,549,347,63.3,1,17,11,0.6471,95,16,35,0.1557,0.545,0.545,0.7007,0.2857,3.5,2.5692,7.3962,4.0484,2,45,4,Ankle sprain,90,0.8095,0.4,1,3,7722,2,0,2574.0,7722.0,455.1763,0.12,0.04,0.1153,0.1375,0.3938,2,1,1,Positive,25222839.926647414
Mathías Olivera Miramontes,2022/23,4,Getafe,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,22,15,68.2,1,4,0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.0636,0.1713,0.1327,0.1498,0.1754,0.3226,1,0,2,Positive,7500000.0
Mathías Olivera Miramontes,2023/24,5,Getafe,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,22,15,68.2,1,4,0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.0636,0.084,0.179,-0.1403,-0.15,0.1917,1,2,0,Negative,6333333.333333333
Matteo Becker,2022/23,4,Besiktas,Defender,2,28,72513273.0,18.0993,4,original,784,0.8607,Experienced,1,0,0,0,11,803,73.0,1,5,5,30,820,756,92.2,3,83,55,0.6627,55,11,57,0.5604,0.5604,3.3624,1.1208,0.1667,1.0,10.5355,6.1644,6.3325,3,75,3,Achilles tendon injury,225,0.7857,0.75,1,1,3428,1,0,3428.0,3428.0,251.1859,0.108,0.0657,-0.0201,-0.0667,0.2333,1,1,1,Neutral,74077978.84557107
Matteo Becker,2023/24,5,Besiktas,Defender,2,29,72513273.0,18.0993,4,original,841,0.8187,Experienced,1,0,0,0,11,803,73.0,1,5,5,30,820,756,92.2,3,83,55,0.6627,55,11,57,0.5604,0.5604,3.3624,1.1208,0.1667,1.0,10.5355,6.1644,6.3325,3,75,3,Achilles tendon injury,225,0.7857,0.6,1,1,3428,1,0,3428.0,3428.0,252.6859,0.0887,0.1467,-0.0171,-0.019,0.206,1,1,1,Neutral,74187494.62012088
Matteo Esposito,2022/23,4,Monaco,Defender,2,28,43842842.0,17.5961,3,original,784,0.8607,Experienced,1,0,0,0,13,975,75.0,1,5,1,35,1393,1193,85.7,3,86,51,0.593,147,31,20,0.4615,0.0923,3.2308,0.5538,0.1429,0.2,10.8,13.5692,7.2554,3,82,5,Achilles tendon injury,246,0.7222,0.75,1,4,8748,4,0,2187.0,8748.0,515.2964,0.1573,0.1667,0.02,0.2143,0.3226,3,3,0,Neutral,40111647.12904819
Matteo Esposito,2023/24,5,Monaco,Defender,2,29,43842842.0,17.5961,3,original,841,0.8187,Experienced,1,0,0,0,13,975,75.0,1,5,1,35,1393,1193,85.7,3,86,51,0.593,147,31,20,0.4615,0.0923,3.2308,0.5538,0.1429,0.2,10.8,13.5692,7.2554,3,82,5,Achilles tendon injury,246,0.7222,0.6,1,4,8748,4,0,2187.0,8748.0,516.7964,0.103,0.0978,0.0437,-0.0361,0.1369,2,3,1,Neutral,39479614.70341065
Matteo Hansen,2022/23,4,Besiktas,Defender,2,28,20773023.0,16.8492,2,original,784,0.8607,Experienced,1,0,0,0,11,847,77.0,1,2,3,10,2519,2347,93.2,3,89,66,0.7416,37,61,60,0.2125,0.3188,1.0626,0.5313,0.2,1.5,15.9386,3.9315,2.9858,0,0,0,,0,1.0,0.0,0,1,3882,1,0,3882.0,3882.0,275.2371,0.1713,0.1327,0.1498,0.1754,0.3226,1,0,2,Positive,28169859.981775675
Matteo Hansen,2023/24,5,Besiktas,Defender,2,29,20773023.0,16.8492,2,original,841,0.8187,Experienced,1,0,0,0,11,847,77.0,1,2,3,10,2519,2347,93.2,3,89,66,0.7416,37,61,60,0.2125,0.3188,1.0626,0.5313,0.2,1.5,15.9386,3.9315,2.9858,0,0,0,,0,1.0,0.0,0,1,3882,1,0,3882.0,3882.0,275.2371,0.0,0.2117,-0.3352,0.0,0.3333,0,2,1,Negative,27753941.751638193
Matteo Kowalski,2022/23,4,Celtic,Midfielder,3,28,41385214.0,17.5384,3,original,784,0.8607,Experienced,0,0,0,1,2,100,50.0,1,0,1,7,1596,1045,65.5,1,44,30,0.6818,198,72,38,0.0,0.9,6.3,0.9,0.0,1.0,104.4,178.2,58.41,0,0,0,,0,1.0,0.0,0,4,7033,2,0,1758.25,7033.0,508.9919,0.2515,0.104,0.2067,0.0229,0.247,2,1,1,Positive,31499652.164442126
Matteo Kowalski,2023/24,5,Celtic,Midfielder,3,29,41385214.0,17.5384,3,original,841,0.8187,Experienced,0,0,0,1,2,100,50.0,1,0,1,7,1596,1045,65.5,1,44,30,0.6818,198,72,38,0.0,0.9,6.3,0.9,0.0,1.0,104.4,178.2,58.41,0,0,0,,0,1.0,0.0,0,4,7033,2,0,1758.25,7033.0,508.9919,0.1295,0.158,0.0188,0.4795,0.4232,2,2,0,Neutral,30628294.50847045
Matteo Piotrowski,2022/23,4,Lazio,Defender,2,28,20828883.0,16.8519,2,original,784,0.8607,Experienced,1,0,0,0,27,1971,73.0,2,9,2,78,1896,1230,64.9,1,80,51,0.6375,36,26,19,0.411,0.0913,3.5616,0.5023,0.1154,0.2222,4.8402,1.6438,3.6895,0,0,0,,0,1.0,0.0,0,4,9295,4,0,2323.75,9295.0,538.4579,0.1035,0.1558,-0.0621,0.3861,0.5296,2,4,0,Negative,19898235.107972223
Matteo Piotrowski,2023/24,5,Lazio,Defender,2,29,20828883.0,16.8519,2,original,841,0.8187,Experienced,1,0,0,0,27,1971,73.0,2,9,2,78,1896,1230,64.9,1,80,51,0.6375,36,26,19,0.411,0.0913,3.5616,0.5023,0.1154,0.2222,4.8402,1.6438,3.6895,0,0,0,,0,1.0,0.0,0,4,9295,4,0,2323.75,9295.0,538.4579,0.0,0.2052,-0.3289,0.0,0.1667,0,5,1,Negative,21382821.220823307
Matteo Rodrigues,2022/23,4,Marseille,Forward,4,28,77129392.0,18.161,4,original,784,0.8607,Experienced,0,1,0,0,38,2508,66.0,3,16,16,119,2505,1766,70.5,2,109,44,0.4037,84,14,26,0.5742,0.5742,4.2703,1.1483,0.1345,1.0,4.4139,3.0144,5.9103,2,80,9,Ankle sprain,160,0.8085,0.5,1,5,11623,3,0,2324.6,11623.0,656.53,0.0536,0.1034,-0.0077,0.3967,0.3933,1,2,2,Neutral,75493797.20160842
Matteo Rodrigues,2023/24,5,Marseille,Forward,4,29,77129392.0,18.161,4,original,841,0.8187,Experienced,0,1,0,0,38,2508,66.0,3,16,16,119,2505,1766,70.5,2,109,44,0.4037,84,14,26,0.5742,0.5742,4.2703,1.1483,0.1345,1.0,4.4139,3.0144,5.9103,2,80,9,Ankle sprain,160,0.8085,0.4,1,5,11623,3,0,2324.6,11623.0,657.53,0.164,0.1074,0.1012,0.16,0.34,3,2,0,Positive,75569692.2102699
Matteo Rossi,2022/23,4,Inter Milan,Midfielder,3,28,9176103.0,16.0321,1,original,784,0.8607,Experienced,0,0,0,1,2,130,65.0,1,0,1,5,560,421,75.3,2,18,8,0.4444,150,51,33,0.0,0.6923,3.4615,0.6923,0.0,1.0,47.7692,103.8462,34.2692,2,31,2,Knee ligament injury,62,0.5,0.5,1,3,8335,1,1,2778.3333,8335.0,530.3081,0.1373,0.163,-0.1111,-0.1667,0.2167,1,2,0,Negative,4445039.562692236
Matteo Rossi,2023/24,5,Inter Milan,Midfielder,3,29,9176103.0,16.0321,1,original,841,0.8187,Experienced,0,0,0,1,2,130,65.0,1,0,1,5,560,421,75.3,2,18,8,0.4444,150,51,33,0.0,0.6923,3.4615,0.6923,0.0,1.0,47.7692,103.8462,34.2692,2,31,2,Knee ligament injury,62,0.5,0.4,1,3,8335,1,1,2778.3333,8335.0,531.3081,0.0,0.0547,-0.0804,0.2528,0.687,0,1,2,Negative,5372458.604355644
Matteo Schulz,2022/23,4,Roma,Midfielder,3,28,44599151.0,17.6132,3,original,784,0.8607,Experienced,0,0,0,1,17,1122,66.0,2,9,7,28,414,382,92.4,3,27,12,0.4444,7,62,32,0.7219,0.5615,2.246,1.2834,0.3214,0.7778,7.139,0.5615,4.5802,3,134,8,Muscle strain,402,0.68,0.75,1,3,9581,1,0,3193.6667,9581.0,554.7668,0.0,0.1633,-0.2673,0.3417,0.3,0,2,1,Negative,46041228.565885626
Matteo Schulz,2023/24,5,Roma,Midfielder,3,29,44599151.0,17.6132,3,original,841,0.8187,Experienced,0,0,0,1,17,1122,66.0,2,9,7,28,414,382,92.4,3,27,12,0.4444,7,62,32,0.7219,0.5615,2.246,1.2834,0.3214,0.7778,7.139,0.5615,4.5802,3,134,8,Muscle strain,402,0.68,0.6,1,3,9581,1,0,3193.6667,9581.0,556.2668,0.0613,0.1063,-0.0364,0.15,0.3278,1,1,1,Neutral,44815633.34855922
Matteo Torres,2022/23,4,Galatasaray,Forward,4,28,33860981.0,17.3378,3,original,784,0.8607,Experienced,0,1,0,0,21,1869,89.0,2,11,9,38,2525,2012,79.7,2,77,60,0.7792,126,69,19,0.5297,0.4334,1.8299,0.9631,0.2895,0.8182,7.0305,6.0674,5.191,0,0,0,,0,1.0,0.0,0,5,14477,2,1,2895.4,14477.0,805.2221,0.2056,0.0512,0.1951,0.1767,0.31,3,0,2,Positive,28020976.364284072
Matteo Torres,2023/24,5,Galatasaray,Forward,4,29,33860981.0,17.3378,3,original,841,0.8187,Experienced,0,1,0,0,21,1869,89.0,2,11,9,38,2525,2012,79.7,2,77,60,0.7792,126,69,19,0.5297,0.4334,1.8299,0.9631,0.2895,0.8182,7.0305,6.0674,5.191,0,0,0,,0,1.0,0.0,0,5,14477,2,1,2895.4,14477.0,805.2221,0.2536,0.1068,0.2507,0.1571,0.2971,4,1,0,Positive,29534589.962888006
Mauro Wilney Arambarri Rosa,2022/23,4,Getafe,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,135,67.5,1,0,0,0,32,21,65.6,1,5,2,0.4,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,6.6667,1.3333,0.4,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.6836,0.2443,0.0647,0.2063,0.1833,0.35,2,1,0,Positive,7500000.0
Mauro Wilney Arambarri Rosa,2023/24,5,Getafe,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,135,67.5,1,0,0,0,32,21,65.6,1,5,2,0.4,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,6.6667,1.3333,0.4,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.6836,0.2133,0.132,0.0142,0.1667,0.5333,2,1,0,Neutral,6333333.333333333
Maxime Gonalons,2022/23,4,Granada,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,30,30.0,1,0,0,0,3,3,100.0,3,2,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.0,0.154,-0.2868,0.125,0.3833,0,2,1,Negative,7500000.0
Maxime Gonalons,2023/24,5,Granada,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,30,30.0,1,0,0,0,3,3,100.0,3,2,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.0,0.17,-0.3094,0.0583,0.2667,0,2,1,Negative,6333333.333333333
Maximilian Esposito,2022/23,4,Real Sociedad,Midfielder,3,28,76618359.0,18.1543,4,original,784,0.8607,Experienced,0,0,0,1,26,1664,64.0,2,10,3,52,512,398,77.9,2,19,11,0.5789,49,44,22,0.5409,0.1623,2.8125,0.7031,0.1923,0.3,3.4075,2.6502,4.1484,3,95,9,Back injury,285,0.7429,0.75,1,4,11743,3,0,2935.75,11743.0,659.2656,0.1404,0.1186,0.0664,0.2417,0.4876,2,2,1,Positive,73195455.64853874
Maximilian Esposito,2023/24,5,Real Sociedad,Midfielder,3,29,76618359.0,18.1543,4,original,841,0.8187,Experienced,0,0,0,1,26,1664,64.0,2,10,3,52,512,398,77.9,2,19,11,0.5789,49,44,22,0.5409,0.1623,2.8125,0.7031,0.1923,0.3,3.4075,2.6502,4.1484,3,95,9,Back injury,285,0.7429,0.6,1,4,11743,3,0,2935.75,11743.0,660.7656,0.1372,0.0744,0.1026,0.2267,0.4226,2,2,1,Positive,72754296.28519252
Maximilian Evans,2022/23,4,Chelsea,Defender,2,28,9252967.0,16.0405,1,original,784,0.8607,Experienced,1,0,0,0,30,1950,65.0,2,4,0,40,2278,1631,71.6,2,95,49,0.5158,74,73,42,0.1846,0.0,1.8462,0.1846,0.1,0.0,7.7538,3.4154,2.5015,3,126,8,Foot injury,378,0.7895,0.75,1,1,3663,1,0,3663.0,3663.0,246.9106,0.0,0.2363,-0.4321,-0.255,0.5498,0,3,0,Negative,14334521.395885019
Maximilian Evans,2023/24,5,Chelsea,Defender,2,29,9252967.0,16.0405,1,original,841,0.8187,Experienced,1,0,0,0,30,1950,65.0,2,4,0,40,2278,1631,71.6,2,95,49,0.5158,74,73,42,0.1846,0.0,1.8462,0.1846,0.1,0.0,7.7538,3.4154,2.5015,3,126,8,Foot injury,378,0.7895,0.6,1,1,3663,1,0,3663.0,3663.0,248.4106,0.205,0.1193,0.1638,0.1278,0.5608,1,2,0,Positive,18372453.698516544
Maximilian Keita,2022/23,4,Bayern Munich,Forward,4,28,4502075.0,15.32,1,original,784,0.8607,Experienced,0,1,0,0,17,1496,88.0,2,12,2,97,2770,2288,82.6,2,44,31,0.7045,8,74,23,0.7219,0.1203,5.8356,0.8422,0.1237,0.1667,7.0989,0.4813,5.4686,0,0,0,,0,1.0,0.0,0,1,2425,0,0,2425.0,2425.0,199.873,0.0,0.0993,-0.1756,0.0444,0.2889,0,1,2,Negative,12845658.749362485
